canonical	count	symbol	root	quality	root_qual	common	root_common	pitch_names	chord_size
"101101001100"	79	D/ob9/CaddA	D	other	D other	combinatorial RI (RI1)	D combinatorial RI (RI1)	C D E- F A- A	6
"010010100001"	2934	*	C#	minor	C# minor	quartal tetramirror	C# quartal tetramirror	C# E F# B	4
"011010010100"	5653	A7/C#addD	A	major	A major	Kumoi pentachord	A Kumoi pentachord	C# D E G A	5
"011001101010"	38	*	D	other	D other	combinatorial I (I7)	D combinatorial I (I7)	C# D F F# G# A#	6
"101101000100"	3019	Dm7/CaddE-	D	minor	D minor	minor-diminished ninth chord	D minor-diminished ninth chord	C D E- F A	5
"101101100000"	73	CdimaddF,D	C	diminished	C diminished	alternating pentachord	C alternating pentachord	C D E- F G-	5
"111001101001"	28	*	B	other	B other		B 	C D- D F F# A- B	7
"111000101111"	6	*	B-	other	B- other		B- 	C D- D F# A- A B- B	8
"011101000000"	48	*	C#	major	C# major	major-second tetracluster	C# major-second tetracluster	C# D D# E#	4
"110001011010"	80	G/o11/C	G	diminished	G diminished	minor hexachord	G minor hexachord	C D- F G A- B-	6
"010010111111"	8	F#m7/C#addG,A#,G#,B	F#	other	F# other		F# 	C# E F# G G# A A# B	8
"011000000101"	1576	Bm9/C#	B	minor	B minor	lydian tetrachord	B lydian tetrachord	C# D A B	4
"110101010100"	44	D-+M9/CaddG	D-	augmented	D- augmented	Scriabin's Mystic-chord	D- Scriabin's Mystic-chord	C D- E- F G A	6
"010001000110"	1402	A+/C#addA#	A	augmented	A augmented	minor-augmented tetrachord	A minor-augmented tetrachord	C# E# A A#	4
"001001111111"	96	Gm7/DaddA,A-,F#,B	G	other	G other		G 	D F F# G A- A B- B	8
"011111100011"	5	BmM11/C#addE#,D#	B	other	B other		B 	C# D D# E E# F# A# B	8
"100010100101"	1008	F#/o7/CaddB	F#	diminished	F# diminished	Kumoi pentachord	F# Kumoi pentachord	C E F# A B	5
"101000001111"	8	B-9/CaddA,B,omitF	B-	major	B- major	combinatorial I (I11)	B- combinatorial I (I11)	C D A- A B- B	6
"100001100000"	845	Fpower/CaddG-	F	other	F other	tritone-fourth	F tritone-fourth	C F G-	3
"000000010110"	5534	*	G	minor	G minor	minor trichord	G minor trichord	G A B-	3
"111100110010"	7	C/ob9addG,D	C	other	C other		C 	C D- D E- G- G B-	7
"110001101101"	46	D-maj7/C-addA,G-,C-	D-	other	D- other		D- 	C D- F G- A- A C-	7
"001011101001"	99	E7/DaddF,F#	E	major	E major	combinatorial RI (RI6)	E combinatorial RI (RI6)	D E F F# G# B	6
"100000101101"	77	*	F#	other	F# other	alternating pentachord	F# alternating pentachord	C F# A- A B	5
"110100010010"	1295	Cm7addD-	C	minor	C minor	minor-diminished ninth chord	C minor-diminished ninth chord	C D- E- G B-	5
"101010100011"	9	B-+/CaddE,B	B-	augmented	B- augmented	combinatorial I (I11)	B- combinatorial I (I11)	C D E F# B- B	6
"100110000111"	6	Adim/CaddB-,E,B	A	other	A other	combinatorial I (I11)	A combinatorial I (I11)	C E- E A B- B	6
"110111010100"	7	*	D-	other	D- other		D- 	C D- E- F- F G A	7
"110100100011"	37	C/ob9addC-	C	diminished	C diminished		C 	C D- E- G- B- C-	6
"110001101100"	61	D-maj7/CaddA,G-	D-	other	D- other		D- 	C D- F G- A- A	6
"010011101011"	15	F#11/C#addE#	F#	major	F# major		F# 	C# E E# F# G# A# B	7
"010010110000"	1206	C#dimaddF#	C#	diminished	C# diminished	perfect-fourth diminished tetrachord	C# perfect-fourth diminished tetrachord	C# E F# G	4
"101010101000"	180	C+addF#,D	C	augmented	C augmented	whole-tone pentachord	C whole-tone pentachord	C D E F# G#	5
"101011010101"	656	CM13	C	major	C major	major scale	C major scale	C D E F G A B	7
"101010010011"	357	C9addB	C	major	C major		C 	C D E G B- B	6
"010111100010"	13	D#m7/C#addE#,E	D#	minor	D# minor		D# 	C# D# E E# F# A#	6
"110110110101"	18	*	D-	other	D- other		D- 	C D- E- F- G- G A C-	8
"001001111110"	15	Gm7/DaddA,F#,A-	G	minor	G minor		G 	D F F# G A- A B-	7
"000110111000"	38	F-M9/E-addG,omitC-	F-	major	F- major	Spanish pentacluster	F- Spanish pentacluster	E- F- G- G A-	5
"101100011000"	417	A-maj7/CaddD	A-	major	A- major	Hirajoshi pentatonic	A- Hirajoshi pentatonic	C D E- G A-	5
"001010001100"	2440	*	E	major	E major	tritone quartal tetrachord	E tritone quartal tetrachord	D E G# A	4
"010011001100"	236	Amaj7/C#addE#	A	other	A other	Lebanese pentachord	A Lebanese pentachord	C# E E# G# A	5
"000010101011"	259	EaddA#,F#	E	major	E major	lydian pentachord	E lydian pentachord	E F# G# A# B	5
"110100010011"	47	Cm7addD-,B	C	minor	C minor		C 	C D- E- G B- B	6
"110000100001"	72	Bpower/CaddC#	B	other	B other	perfect fourth tetramirror	B perfect fourth tetramirror	C C# F# B	4
"101010001011"	66	C9#5addB	C	augmented	C augmented	combinatorial I (I1)	C combinatorial I (I1)	C D E G# B- B	6
"111110001101"	62	A-/CaddA,B,D-,E,D	A-	other	A- other		A- 	C D- D E- E A- A B	8
"001001101011"	148	B-7/DaddF#,B	B-	other	B- other	double-phrygian heachord	B- double-phrygian heachord	D F F# A- B- B	6
"010111110010"	7	D#m7/C#addG,E#,E	D#	minor	D# minor		D# 	C# D# E E# F# G A#	7
"000101001001"	4881	F/o7/C-	F	diminished	F diminished	half-diminished seventh chord	F half-diminished seventh chord	E- F A- C-	4
"101010110001"	190	CM9addF#	C	major	C major	phrygian hexamirror	C phrygian hexamirror	C D E F# G B	6
"111101010001"	10	CmM7addF,D-,D	C	minor	C minor		C 	C D- D E- F G B	7
"101000111001"	10	Gmaj7/CaddA-	G	major	G major	complement of all tri-chord hexachord	G complement of all tri-chord hexachord	C D F# G A- B	6
"011000001010"	388	*	A#	minor	A# minor	all-interval tetrachord	A# all-interval tetrachord	C# D G# A#	4
"001001011010"	2772	Gm7/DaddA-	G	minor	G minor	minor-diminished ninth chord	G minor-diminished ninth chord	D F G A- B-	5
"010110100111"	26	B11/C#addA#	B	major	B major		B 	C# D# E F# A A# B	7
"111101000110"	13	B-mM11/CaddD	B-	other	B- other		B- 	C D- D E- F A B-	7
"000110100010"	871	E-maddF-	E-	minor	E- minor	all-interval tetrachord	E- all-interval tetrachord	E- F- G- B-	4
"001101100001"	96	*	E-	other	E- other	major-minor diminished pentachord	E- major-minor diminished pentachord	D E- F G- B	5
"010000000100"	97963	*	A	major	A major	interval class 4	A interval class 4	C# A	2
"001110011001"	31	E-+M7/DaddG#,E	E-	other	E- other	Schoenberg Anagram hexachord	E- Schoenberg Anagram hexachord	D E- E G G# B	6
"000100111000"	156	A-power/E-addG,G-	A-	other	A- other	minor third tetracluster	A- minor third tetracluster	E- G- G A-	4
"011001110110"	46	*	G	minor	G minor		G 	C# D F F# G A B-	7
"111101100000"	19	CdimaddF,D-,D	C	diminished	C diminished		C 	C D- D E- F G-	6
"000001111011"	10	Fdim/C-addG,G-,B-	F	diminished	F diminished		F 	F G- G A- B- C-	6
"111110001001"	16	A-/CaddB,D-,E,D	A-	other	A- other		A- 	C D- D E- E A- B	7
"010100101110"	23	D#/o7/C#addA#,G#	D#	other	D# other	blues scale	D# blues scale	C# D# F# G# A A#	6
"000000101000"	13644	*	G#	other	G# other	interval class 2	G# interval class 2	F# G#	2
"010001111000"	67	*	C#	other	C# other	major-third pentacluster	C# major-third pentacluster	C# E# F# G G#	5
"011100011110"	8	*	A	major	A major		A 	C# D D# G G# A A#	7
"101010001000"	1528	C+addD	C	augmented	C augmented	augmented seventh chord	C augmented seventh chord	C D E G#	4
"001001011101"	181	G7/DaddA,A-	G	major	G major	combinatorial RI (RI6)	G combinatorial RI (RI6)	D F G A- A B	6
"101101100001"	36	CdimaddB,F,D	C	diminished	C diminished	alternating hexamirror	C alternating hexamirror	C D E- F G- B	6
"101011011000"	84	D/o9/CaddG	D	diminished	D diminished	melodic-minor hexachord	D melodic-minor hexachord	C D E F G A-	6
"000000100001"	43818	Bpower/F#	B	other	B other	interval class 5	B interval class 5	F# B	2
"011110010100"	101	A7/C#addD#,D	A	major	A major		A 	C# D D# E G A	6
"000010010001"	84719	Em	E	minor	E minor	minor triad	E minor triad	E G B	3
"000100000001"	37764	*	C-	major	C- major	interval class 4	C- interval class 4	E- C-	2
"011100000011"	147	BmM9/C#addD#,omitF#	B	other	B other	Spanish pentacluster	B Spanish pentacluster	C# D D# A# B	5
"110000010111"	10	Gdim/CaddA,B	G	other	G other	combinatorial I (I1)	G combinatorial I (I1)	C D- G A B- B	6
"010101010111"	65	B9#5/C#addA#,E#	B	augmented	B augmented	Neapolitan-major mode	B Neapolitan-major mode	C# D# E# F## A A# B	7
"010001101110"	23	F#mM9/C#addA#	F#	other	F# other	combinatorial P (P6)	F# combinatorial P (P6)	C# E# F# G# A A#	6
"111101000010"	31	B-m/CaddE-,D	B-	other	B- other	D all combinatorial (P6, I1, RI7)	B- D all combinatorial (P6, I1, RI7)	C D- D E- F B-	6
"001001001001"	36840	G#o7/D	G#	diminished	G# diminished	diminished seventh chord	G# diminished seventh chord	D F G# B	4
"000000111101"	13	GM9/F#addG#,omitD	G	major	G major	major-second pentacluster	G major-second pentacluster	F# G G# A B	5
"101011000001"	413	Bdim/CaddE	B	diminished	B diminished	locrian pentachord	B locrian pentachord	C D E F B	5
"111001101000"	12	D-maj7/CaddF#,D	D-	other	D- other	complement of all tri-chord hexachord	D- complement of all tri-chord hexachord	C D- D F F# A-	6
"000000000101"	36378	*	B	other	B other	interval class 2	B interval class 2	A B	2
"100000011000"	5352	*	A-	major	A- major	incomplete major-seventh chord	A- incomplete major-seventh chord	C G A-	3
"111011000111"	8	B-mM9/CaddB,E,D	B-	other	B- other		B- 	C D- D E F A B- B	8
"110101001011"	13	B-m11/C-addC-	B-	minor	B- minor		B- 	C D- E- F A- B- C-	7
"100011000011"	43	*	C	major	C major	double pentacluster	C double pentacluster	C E F B- B	5
"001010110010"	341	E/o9/D	E	diminished	E diminished	diminished-augmented ninth chord	E diminished-augmented ninth chord	D E F# G B-	5
"101011010011"	77	C11addB	C	major	C major		C 	C D E F G B- B	7
"101011100001"	31	Bdim/CaddF#,E	B	other	B other		B 	C D E F F# B	6
"001010011000"	228	*	E	other	E other	all-interval tetrachord	E all-interval tetrachord	D E G G#	4
"101101101101"	19	CdimaddA,A-,B,F,D	C	diminished	C diminished	octatonic scale	C octatonic scale	C D E- F G- A- A B	8
"001101101010"	95	E-mM11/D	E-	minor	E- minor		E- 	D E- F G- A- B-	6
"100110010101"	100	A/o9/CaddE	A	other	A other	combinatorial I (I11)	A combinatorial I (I11)	C E- E G A B	6
"010111010000"	15	C#dimaddE#,D#	C#	other	C# other	tritone-symmetric pentamirror	C# tritone-symmetric pentamirror	C# D# E E# G	5
"111001000101"	192	*	B	other	B other		B 	C D- D F A B	6
"001101010100"	223	DmaddG,E-	D	minor	D minor	phrygian pentachord	D phrygian pentachord	D E- F G A	5
"100100001111"	10	A-/C-addA,B-,C-	A-	other	A- other		A- 	C E- A- A B- C-	6
"101011101100"	7	D/o9/CaddA,F#	D	other	D other		D 	C D E F F# A- A	7
"110010110111"	26	G-7/C-addG,A,C	G-	major	G- major		G- 	C D- F- G- G A B- C-	8
"111000101000"	47	D-power/CaddF#,D	D-	other	D- other	asssymetric pentamirror	D- asssymetric pentamirror	C D- D F# A-	5
"011001011110"	18	Gm7/C#addA,A-	G	minor	G minor		G 	C# D F G A- A B-	7
"110000010001"	100	CpoweraddC#,B	C	other	C other	major third testacluster	C major third testacluster	C C# G B	4
"010011000111"	26	A/C#addA#,E#,B	A	other	A other	all tri-chord hexachord	A all tri-chord hexachord	C# E E# A A# B	6
"010111110001"	7	C#/o9addE#,F#	C#	other	C# other		C# 	C# D# E E# F# G B	7
"001110011111"	6	E-maj7/DaddA,G#,E,B	E-	other	E- other		E- 	D E- E G G# A B- B	8
"001100011001"	191	E-+M7/DaddA-	E-	augmented	E- augmented	Persian pentamirror	E- Persian pentamirror	D E- G A- B	5
"001001010100"	9108	DmaddG	D	minor	D minor	perfect-fourth minor tetrachord	D perfect-fourth minor tetrachord	D F G A	4
"011010011100"	83	A7/C#addG#,D	A	major	A major	combinatorial I (I5)	A combinatorial I (I5)	C# D E G G# A	6
"001010101101"	809	E11/D	E	major	E major	dominant-eleventh	E dominant-eleventh	D E F# G# A B	6
"001010010000"	22413	*	E	minor	E minor	incomplete minor-seventh chord	E incomplete minor-seventh chord	D E G	3
"000010111010"	37	*	F#	major	F# major	tritone-symmetric pentamirror	F# tritone-symmetric pentamirror	E F# G G# A#	5
"110000000110"	263	*	A	other	A other	alternating tetramirror	A alternating tetramirror	C C# A A#	4
"110010101010"	61	*	G-	major	G- major	augmented-eleventh	G- augmented-eleventh	C D- F- G- A- B-	6
"110110111010"	12	C/ob9addG,F-,A-	C	other	C other		C 	C D- E- F- G- G A- B-	8
"111000110101"	135	*	G	other	G other		G 	C D- D F# G A B	7
"000100101110"	60	E-maddA,A-	E-	minor	E- minor	minor-seventh pentacluster	E- minor-seventh pentacluster	E- G- A- A B-	5
"101000100101"	3571	Bm7/C	B	minor	B minor	minor-diminished ninth chord	B minor-diminished ninth chord	C D F# A B	5
"000000111010"	36	*	F#	major	F# major	major-second tetracluster	F# major-second tetracluster	F# G G# A#	4
"010000010100"	20494	*	A	major	A major	incomplete dominant-seventh chord	A incomplete dominant-seventh chord	C# G A	3
"111011111110"	11	C7addF#,D,F,A,D-,A-	C	major	C major		C 	C D- D E F F# G A- A B-	10
"011100110110"	92	Dmaj7/C#addG,A#,D#	D	other	D other	double harmonic scale	D double harmonic scale	C# D D# F# G A A#	7
"010110111011"	22	C#/o13addG#	C#	other	C# other	blues	C# blues	C# D# E F# G G# A# B	8
"100000110111"	14	F#dim/CaddG,B-,B	F#	diminished	F# diminished		F# 	C F# G A B- B	6
"101011000110"	218	B-M9/CaddE	B-	major	B- major	phrygian hexamirror	B- phrygian hexamirror	C D E F A B-	6
"001100110011"	78	E-mM7/DaddG,B	E-	other	E- other	E all combinatorial (P2, P6, P10, I3, I7, R4, R8, RI1, RI5, RI9)	E- E all combinatorial (P2, P6, P10, I3, I7, R4, R8, RI1, RI5, RI9)	D E- G- G B- B	6
"011101011111"	15	A+11/C#addA#,G#,D#	A	augmented	A augmented		A 	C# D D# E# G G# A A# B	9
"100001100110"	113	F/CaddB-,G-	F	major	F major	Roma (Gypsy) pentachord	F Roma (Gypsy) pentachord	C F G- A B-	5
"010111100000"	7	*	D#	minor	D# minor	major-second pentacluster	D# major-second pentacluster	C# D# E E# F#	5
"010110101011"	55	C#m13	C#	minor	C# minor	major scale	C# major scale	C# D# E F# G# A# B	7
"010100100000"	4986	*	D#	minor	D# minor	incomplete minor-seventh chord	D# incomplete minor-seventh chord	C# D# F#	3
"100001010010"	5810	*	G	minor	G minor	quartal tetramirror	G quartal tetramirror	C F G B-	4
"011000001101"	241	G#dim/C#addA	G#	diminished	G# diminished	locrian pentachord	G# locrian pentachord	C# D G# A B	5
"001110110100"	26	DaddG,E,E-	D	major	D major		D 	D E- E F# G A	6
"101011010111"	10	C13addB	C	major	C major	Greek	C Greek	C D E F G A B- B	8
"110000100011"	20	G-/C-addC	G-	major	G- major	major-third pentacluster	G- major-third pentacluster	C D- G- B- C-	5
"011100100000"	91	*	D	major	D major	minor third tetracluster	D minor third tetracluster	C# D D# F#	4
"111101001111"	7	B-m11/CaddA,B,D	B-	other	B- other		B- 	C D- D E- F A- A B- B	9
"100100000000"	72302	*	C	minor	C minor	interval class 3	C interval class 3	C E-	2
"111110100100"	11	Ao7/CaddD-,E,D	A	other	A other		A 	C D- D E- E G- A	7
"101011010010"	668	C11	C	major	C major	dominant-eleventh	C dominant-eleventh	C D E F G B-	6
"011101001100"	10	A+M7/C#addD#,D	A	augmented	A augmented	all tri-chord hexachord	A all tri-chord hexachord	C# D D# E# G# A	6
"010000110100"	2541	F#m/C#addG	F#	minor	F# minor	all-interval tetrachord	F# all-interval tetrachord	C# F# G A	4
"101001011100"	37	D/o7/CaddG,A	D	other	D other	blues scale	D blues scale	C D F G A- A	6
"100001011001"	304	Fm/CaddG,B	F	minor	F minor	Roma (Gypsy) pentachord	F Roma (Gypsy) pentachord	C F G A- B	5
"100110010110"	89	A/ob9/CaddE	A	other	A other	combinatorial RI (RI1)	A combinatorial RI (RI1)	C E- E G A B-	6
"110110110000"	10	CdimaddG,F-,D-	C	other	C other	alternating hexamirror	C alternating hexamirror	C D- E- F- G- G	6
"011001111011"	12	Gm7/C#addA-,F#,B	G	other	G other		G 	C# D F F# G A- B- B	8
"011001010000"	390	*	D	minor	D minor	all-interval tetrachord	D all-interval tetrachord	C# D F G	4
"100000101001"	309	*	A-	other	A- other	all-interval tetrachord	A- all-interval tetrachord	C G- A- C-	4
"111001000011"	63	B-m/CaddB,D	B-	other	B- other		B- 	C D- D F B- B	6
"100011010101"	510	FM9/CaddB	F	major	F major	phrygian hexamirror	F phrygian hexamirror	C E F G A B	6
"100011001001"	302	FmM7/CaddB	F	minor	F minor	Persian pentamirror	F Persian pentamirror	C E F A- B	5
"110100111000"	55	A-7/CaddG,D-	A-	major	A- major	combinatorial I (I5)	A- combinatorial I (I5)	C D- E- G- G A-	6
"110000001001"	201	D-power/C-addC	D-	other	D- other	minor third tetracluster	D- minor third tetracluster	C D- A- C-	4
"000001000110"	6837	B-power/FaddA	B-	other	B- other	incomplete major-seventh chord	B- incomplete major-seventh chord	F A B-	3
"010010000011"	965	A#dim/C#addB	A#	diminished	A# diminished	minor-second diminished tetrachord	A# minor-second diminished tetrachord	C# E A# B	4
"010100011101"	10	G+/C#addA,G#	G	augmented	G augmented	combinatorial I (I11)	G combinatorial I (I11)	C# D# G G# A B	6
"011010110100"	800	DM11/C#	D	major	D major	locrian hexachord	D locrian hexachord	C# D E F# G A	6
"100100010101"	377	A/o9/C	A	diminished	A diminished	diminished-augmented ninth chord	A diminished-augmented ninth chord	C E- G A B	5
"010110001110"	8	Amaj7/C#addA#,D#	A	major	A major	combinatorial I (I11)	A combinatorial I (I11)	C# D# E G# A A#	6
"101001101101"	30	Bob9/CaddA,F#	B	other	B other	alternating heptachord	B alternating heptachord	C D F F# A- A B	7
"000010100111"	53	*	F#	other	F# other	double-seconds triple-fourth pentachord	F# double-seconds triple-fourth pentachord	E F# A A# B	5
"111011110001"	11	Cmaj7addD-,F,F#,D	C	major	C major		C 	C D- D E F F# G B	8
"111011010010"	28	C7addF,D-,D	C	major	C major		C 	C D- D E F G B-	7
"001010111000"	27	Em9/DaddG#,omitB	E	other	E other	tritone-contracting pentachord	E tritone-contracting pentachord	D E F# G G#	5
"011011001010"	48	*	D	other	D other	combinatorial RI (RI4)	D combinatorial RI (RI4)	C# D E F G# A#	6
"000000011010"	2852	*	G	minor	G minor	phrygian trichord	G phrygian trichord	G A- B-	3
"110100101110"	18	A-11/CaddA	A-	major	A- major		A- 	C D- E- G- A- A B-	7
"001100110001"	238	*	E-	other	E- other	Lebanese pentachord	E- Lebanese pentachord	D E- G- G B	5
"101100100110"	301	Aob9/CaddD	A	diminished	A diminished	double-phrygian heachord	A double-phrygian heachord	C D E- G- A B-	6
"101101110100"	11	Dm7/CaddG,G-,E-	D	minor	D minor		D 	C D E- F G- G A	7
"101011110000"	17	CaddF,F#,D	C	major	C major	combinatorial I (I3)	C combinatorial I (I3)	C D E F F# G	6
"010011100100"	203	F#m7/C#addE#	F#	minor	F# minor	center-cluster pentamirror	F# center-cluster pentamirror	C# E E# F# A	5
"011111000011"	6	A#dim/C#addB,D#,E#,D	A#	other	A# other		A# 	C# D D# E E# A# B	7
"111000011000"	8	*	A-	major	A- major	double pentacluster	A- double pentacluster	C D- D G A-	5
"001101110111"	12	E-mM9/DaddG,A,B	E-	other	E- other		E- 	D E- F G- G A B- B	8
"010000110111"	30	F#m/C#addG,A#,B	F#	other	F# other		F# 	C# F# G A A# B	6
"011000101001"	505	G#/o7/C#	G#	diminished	G# diminished	Kumoi pentachord	G# Kumoi pentachord	C# D F# G# B	5
"110110100001"	211	CdimaddF-,C-,D-	C	diminished	C diminished		C 	C D- E- F- G- C-	6
"000111100100"	25	*	F-	other	F- other	blues pentacluster	F- blues pentacluster	E- F- F G- A	5
"100111100101"	10	F7/CaddG-,E,B	F	major	F major		F 	C E- E F G- A B	7
"100000101010"	812	A-9/C	A-	major	A- major	whole-tone tetramirror	A- whole-tone tetramirror	C G- A- B-	4
"100110000000"	1729	*	C	other	C other	major-minor trichord	C major-minor trichord	C E- E	3
"000000100111"	230	Bpower/F#addA,A#	B	other	B other	minor third tetracluster	B minor third tetracluster	F# A A# B	4
"001011110011"	5	E/ob9/DaddF#,B	E	other	E other		E 	D E F F# G B- B	7
"100010010001"	14339	Cmaj7	C	major	C major	major seventh chord	C major seventh chord	C E G B	4
"111001010011"	12	G/o7/CaddB,D	G	other	G other		G 	C D- D F G B- B	7
"100010101110"	9	F#/o9/CaddA#	F#	other	F# other	combinatorial I (I3)	F# combinatorial I (I3)	C E F# G# A A#	6
"110101101101"	18	D-M11/C-addA,C-	D-	other	D- other		D- 	C D- E- F G- A- A C-	8
"001011001001"	2853	Bo7/DaddE	B	diminished	B diminished	flat-ninth pentachord	B flat-ninth pentachord	D E F A- B	5
"100110011001"	87	A-maj7/CaddE,B	A-	other	A- other	E all combinatorial (P2, P6, P10, I3, I7, R4, R8, RI1, RI5, RI9)	A- E all combinatorial (P2, P6, P10, I3, I7, R4, R8, RI1, RI5, RI9)	C E- E G A- B	6
"001100000001"	1478	*	B	other	B other	major-minor trichord	B major-minor trichord	D D# B	3
"010001010110"	235	A7+/C#addA#	A	augmented	A augmented	diminished-augmented ninth chord	A diminished-augmented ninth chord	C# E# G A A#	5
"001101011110"	58	E-M11/DaddA	E-	major	E- major		E- 	D E- F G A- A B-	7
"100100011101"	24	A-maj7/CaddA,B	A-	major	A- major	combinatorial I (I11)	A- combinatorial I (I11)	C E- G A- A B	6
